state,insurance_company,plan_type,surgery,cpt,status,policy_title,effective_date,policy_url,note
Wyoming,Aetna,Commercial/ACA,Lower back (lumbar) fusion,22612,VERIFIED,Spinal Surgery: Laminectomy and Fusion (CPB 0743),2026-07-30,https://www.aetna.com/cpb/medical/data/700_799/0743.html,verified in sweep 1
Wyoming,Aetna,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,VERIFIED,Spinal Surgery: Laminectomy and Fusion (CPB 0743),2026-07-30,https://www.aetna.com/cpb/medical/data/700_799/0743.html,verified in sweep 1
Wyoming,Aetna,Commercial/ACA,Lower back disc surgery / decompression,63030,VERIFIED,Spinal Surgery: Laminectomy and Fusion (CPB 0743),2026-07-30,https://www.aetna.com/cpb/medical/data/700_799/0743.html,verified in sweep 1
Wyoming,Humana,Commercial/ACA,Total knee replacement,27447,NO PUBLIC CRITERIA (vendor),Knee Arthroplasty - Medicare Advantage,3/16/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=K,"Policy exists (eff 3/16/2026, reviewed 10/14/2025) but is only reachable via mcp.humana.com TAD search interface; result links are JavaScript postbacks, no stable public URL to the"
Wyoming,Humana,Commercial/ACA,Partial knee replacement,27446,NOT RESEARCHED (procedure not in research set),,,,
Wyoming,Humana,Commercial/ACA,ACL reconstruction,29888,NO PUBLIC CRITERIA (vendor),Knee Arthroscopy - Medicare Advantage,5/1/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=K,"'Knee Arthroscopy - Medicare Advantage' (eff 5/1/2026, reviewed 4/14/2026) is the apparent governing policy for arthroscopically assisted ACL reconstruction; document only reachabl"
Wyoming,Humana,Commercial/ACA,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (procedure not in research set),,,,
Wyoming,Humana,Commercial/ACA,Total hip replacement,27130,NO PUBLIC CRITERIA (vendor),Hip Arthroplasty - Medicare Advantage,3/16/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=H,"Policy exists (eff 3/16/2026, reviewed 10/14/2025) but only via TAD search interface; links are JS postbacks, no stable public URL."
Wyoming,Humana,Commercial/ACA,Hip arthroscopy,29914,NO PUBLIC CRITERIA (vendor),Hip Arthroscopy - Medicare Advantage,1/2/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=H,"Policy exists (eff 1/2/2026, reviewed 12/9/2025) but only via TAD search interface; no stable public URL."
Wyoming,Humana,Commercial/ACA,Rotator cuff repair,29827,NO PUBLIC CRITERIA (vendor),Shoulder Arthroscopy - Medicare Advantage,1/2/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,"'Shoulder Arthroscopy - Medicare Advantage' (eff 1/2/2026, reviewed 12/9/2025) is the apparent governing policy for arthroscopic rotator cuff repair; document only reachable via TA"
Wyoming,Humana,Commercial/ACA,Total shoulder replacement,23472,NO PUBLIC CRITERIA (vendor),Shoulder Arthroplasty - Medicare Advantage,8/3/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,"Policy exists (eff 8/3/2026, reviewed 7/14/2026) but only via TAD search interface; no stable public URL."
Wyoming,Humana,Commercial/ACA,Shoulder labral / instability repair,29806,NOT RESEARCHED (procedure not in research set),,,,
Wyoming,Humana,Commercial/ACA,Total ankle replacement,27702,NOT FOUND,,,https://mcp.humana.com/tad/tad_new/home.aspx,"Browsed Humana TAD medical policy lists for letters A, B, E, F, H, J, K, L, M, S, T: no ankle arthroplasty/replacement policy exists in the index; no Humana MCP identified for 2770"
Wyoming,Humana,Commercial/ACA,Bunion surgery (hallux valgus),28296,NO PUBLIC CRITERIA (vendor),Foot Surgical Procedures - Medicare Advantage,9/2/2025,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=F,"'Foot Surgical Procedures - Medicare Advantage' (eff 9/2/2025, reviewed 8/12/2025) is the apparent governing policy for bunionectomy; document only reachable via TAD postback, no s"
Wyoming,Humana,Commercial/ACA,Lower back (lumbar) fusion,22612,NO PUBLIC CRITERIA (vendor),Spinal Fusion Surgery - Medicare Advantage,5/1/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,"Policy exists (eff 5/1/2026, reviewed 4/14/2026); state Medicaid variants 'Spinal Fusion and Stabilization Surgery' (IN/MI/SC/VA/OH/KY/OK, eff 6-8/2026) also listed. Only via TAD s"
Wyoming,Humana,Commercial/ACA,Neck (cervical) fusion (ACDF),22551,NO PUBLIC CRITERIA (vendor),Spinal Fusion Surgery - Medicare Advantage,5/1/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,'Spinal Fusion Surgery - Medicare Advantage' (eff 5/1/2026) is the apparent governing policy for cervical fusion; cervical-specific inclusion not directly confirmable because TAD l
Wyoming,Humana,Commercial/ACA,Lower back disc surgery / decompression,63030,NO PUBLIC CRITERIA (vendor),Spinal Decompression Surgery - Medicare Advantage,2/2/2026,https://mcp.humana.com/tad/tad_new/Search.aspx?searchtype=beginswith&policyType=medical&docbegin=S,"Policy exists (eff 2/2/2026, reviewed 1/13/2026); state Medicaid 'Spinal Decompression Surgery' variants also listed. Only via TAD search interface, no stable public URL."
Wyoming,Medicare,Medicare / Medicare Advantage,Total knee replacement,27447,VERIFIED (CMS LCD/NCD),Total Knee Arthroplasty (L36575),11/06/2025,https://www.cms.gov/medicare-coverage-database/view/lcd.aspx?LCDId=36575,Noridian consolidated its TKA LCDs eff 11/06/2025: L36577 retired; L36575 'Total Knee Arthroplasty' now covers all JE+JF states and is currently in effect (verified in CMS MCD).
Wyoming,Medicare,Medicare / Medicare Advantage,Partial knee replacement,27446,NOT RESEARCHED (procedure not in research set),,,,
Wyoming,Medicare,Medicare / Medicare Advantage,ACL reconstruction,29888,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD in any jurisdiction — general medical-necessity review. No MAC LCD or billing article for 29888/anterior cruciate ligament reconstruction found in MCD.
Wyoming,Medicare,Medicare / Medicare Advantage,Knee arthroscopy / meniscus surgery,29881,NOT RESEARCHED (procedure not in research set),,,,
Wyoming,Medicare,Medicare / Medicare Advantage,Total hip replacement,27130,VERIFIED (CMS LCD/NCD),Total Hip Arthroplasty (L34163),11/06/2025,https://www.cms.gov/medicare-coverage-database/view/lcd.aspx?LCDId=34163,Noridian consolidated its THA LCDs eff 11/06/2025: L36573 retired; L34163 'Total Hip Arthroplasty' now covers all JE+JF states and is currently in effect (verified in CMS MCD).
Wyoming,Medicare,Medicare / Medicare Advantage,Hip arthroscopy,29914,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,"no active LCD in any jurisdiction — general medical-necessity review. Searches for 29914/29915/29916, hip arthroscopy, and femoroacetabular impingement return only Total Joint Arth"
Wyoming,Medicare,Medicare / Medicare Advantage,Rotator cuff repair,29827,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD in any jurisdiction — general medical-necessity review. Checked MCD via cms.gov site search and Coverage API (2026-08-18); only Total Shoulder Arthroplasty LCDs (e.g.
Wyoming,Medicare,Medicare / Medicare Advantage,Total shoulder replacement,23472,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD — general medical-necessity review. UHC MA Joint Procedures policy (10/01/2025) confirms no non-Palmetto shoulder LCDs.
Wyoming,Medicare,Medicare / Medicare Advantage,Shoulder labral / instability repair,29806,NOT RESEARCHED (procedure not in research set),,,,
Wyoming,Medicare,Medicare / Medicare Advantage,Total ankle replacement,27702,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD in any jurisdiction — general medical-necessity review. MAC 'Total Joint Arthroplasty' LCDs explicitly cover hip/knee only: Palmetto L33456 and WPS L39911 state they 
Wyoming,Medicare,Medicare / Medicare Advantage,Bunion surgery (hallux valgus),28296,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD in any jurisdiction — general medical-necessity review. Verified (not assumed): cms.gov site-restricted searches for bunion/bunionectomy/hallux valgus/hammertoe/foot 
Wyoming,Medicare,Medicare / Medicare Advantage,Lower back (lumbar) fusion,22612,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,"no active LCD — general medical-necessity review. Note: L36575 is Noridian's Total Knee Arthroplasty LCD (active, rev. eff. 11/06/2025), not a lumbar fusion policy."
Wyoming,Medicare,Medicare / Medicare Advantage,Neck (cervical) fusion (ACDF),22551,VERIFIED (CMS LCD/NCD),LCD L39758 - Cervical Fusion,07/07/2024 (rev. eff. 09/11/2025),https://www.cms.gov/medicare-coverage-database/view/lcd.aspx?lcdid=39758,L39758 now covers both JE and JF; the separate JF LCD L39762 was retired 09/11/2025 (consolidated).
Wyoming,Medicare,Medicare / Medicare Advantage,Lower back disc surgery / decompression,63030,NO LCD — general medical necessity,CMS Medicare Coverage Database (no LCD for this procedure),,https://www.cms.gov/medicare-coverage-database,no active LCD — general medical-necessity review
Wyoming,Medicaid,Medicaid,Total knee replacement,27447,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Partial knee replacement,27446,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,ACL reconstruction,29888,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Knee arthroscopy / meniscus surgery,29881,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Total hip replacement,27130,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Hip arthroscopy,29914,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Rotator cuff repair,29827,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Total shoulder replacement,23472,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Shoulder labral / instability repair,29806,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Total ankle replacement,27702,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Bunion surgery (hallux valgus),28296,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Lower back (lumbar) fusion,22612,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Neck (cervical) fusion (ACDF),22551,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
Wyoming,Medicaid,Medicaid,Lower back disc surgery / decompression,63030,VERIFIED (state Medicaid doc),Wyoming Medicaid CMS-1500 Provider Manual v19.0,07/01/2026,https://www.wyomingmedicaid.com/portal/References/latestproviderfiles/BMS_Acentra%20Health_CMS-1500%20Provider%20Manual_N_2026.07.01_v19.0.pdf,"Fetched and confirmed current. Quick Reference (Sec. 2.1) assigns PA for 'Surgeries (limited)' and other services to Telligen (UM/QIO), which takes requests via Qualitrac (wymedica"
